FID,FID_sweep_,ID,GRIDCODE,FID_Sweep1,FID_Swee_1,distance,FID_Swee_2,Identifier,Identifi_1,Identifi_2,Latitude,Longitude,BUFF_DIST,ORIG_FID,ToBufDist,FromBufDst,F_AREA
5823,4137,4138,37,58,0,-3500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,500.000000000000000,0.000000000000000,3377.922517680000055
5824,4137,4138,37,89,1,-3000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1000.000000000000000,500.000000000000000,3009.273567780000121
5825,4138,4139,36,58,0,-3500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,500.000000000000000,0.000000000000000,891.416410874999997
5826,4138,4139,36,89,1,-3000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1000.000000000000000,500.000000000000000,21.047079304400000
5827,4139,4140,152,89,1,-3000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1000.000000000000000,500.000000000000000,1737.356592500000033
5828,4139,4140,152,120,2,-2500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1500.000000000000000,1000.000000000000000,1000.037040150000053
5829,4140,4141,121,182,4,-1500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,2500.000000000000000,2000.000000000000000,2236.520566130000134
5830,4140,4141,121,213,5,-1000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,3000.000000000000000,2500.000000000000000,3238.208930390000205
5831,4141,4142,24,151,3,-2000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,2000.000000000000000,1500.000000000000000,2737.397487499999897
5832,4142,4143,42,151,3,-2000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,2000.000000000000000,1500.000000000000000,912.467699792999952
5833,4143,4144,24,89,1,-3000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1000.000000000000000,500.000000000000000,912.468479089999960
5834,4144,4145,23,89,1,-3000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1000.000000000000000,500.000000000000000,912.468609378999986
5835,4145,4146,24,58,0,-3500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,500.000000000000000,0.000000000000000,477.192446850000010
5836,4145,4146,24,89,1,-3000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1000.000000000000000,500.000000000000000,1347.744832699999961
5837,4146,4147,121,89,1,-3000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1000.000000000000000,500.000000000000000,1824.933203730000059
5838,4147,4148,37,151,3,-2000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,2000.000000000000000,1500.000000000000000,912.473021040000049
5839,4148,4149,23,89,1,-3000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1000.000000000000000,500.000000000000000,912.474061054000003
5840,4149,4150,121,89,1,-3000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1000.000000000000000,500.000000000000000,912.474714803999973
5841,4150,4151,24,120,2,-2500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1500.000000000000000,1000.000000000000000,1823.489580039999964
5842,4150,4151,24,151,3,-2000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,2000.000000000000000,1500.000000000000000,1.455613127550000
5843,4151,4152,24,151,3,-2000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,2000.000000000000000,1500.000000000000000,912.478212752999980
5844,4152,4153,42,151,3,-2000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,2000.000000000000000,1500.000000000000000,1824.951233680000087
5845,4153,4154,53,151,3,-2000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,2000.000000000000000,1500.000000000000000,912.478342318000045
5846,4154,4155,23,89,1,-3000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1000.000000000000000,500.000000000000000,912.479121616000043
5847,4155,4156,176,89,1,-3000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1000.000000000000000,500.000000000000000,3649.905325149999953
5848,4156,4157,42,120,2,-2500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1500.000000000000000,1000.000000000000000,912.480298413000014
5849,4157,4158,24,120,2,-2500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1500.000000000000000,1000.000000000000000,912.480364133999956
5850,4158,4159,176,58,0,-3500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,500.000000000000000,0.000000000000000,7529.121744230000331
5851,4158,4159,176,89,1,-3000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1000.000000000000000,500.000000000000000,58942.811678999998549
5852,4158,4159,176,120,2,-2500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1500.000000000000000,1000.000000000000000,62032.244177900000068
5853,4158,4159,176,151,3,-2000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,2000.000000000000000,1500.000000000000000,7447.938151160000416
5854,4159,4160,42,120,2,-2500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1500.000000000000000,1000.000000000000000,912.480495431999998
5855,4160,4161,31,182,4,-1500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,2500.000000000000000,2000.000000000000000,1454.853410129999929
5856,4160,4161,31,213,5,-1000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,3000.000000000000000,2500.000000000000000,370.110013622999986
5857,4161,4162,21,213,5,-1000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,3000.000000000000000,2500.000000000000000,912.481484488999968
5858,4162,4163,61,89,1,-3000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1000.000000000000000,500.000000000000000,1902.275772120000056
5859,4162,4163,61,120,2,-2500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1500.000000000000000,1000.000000000000000,2660.124673979999898
5860,4163,4164,42,120,2,-2500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1500.000000000000000,1000.000000000000000,912.485488443999998
5861,4164,4165,21,120,2,-2500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1500.000000000000000,1000.000000000000000,1824.969872809999970
5862,4165,4166,121,182,4,-1500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,2500.000000000000000,2000.000000000000000,299.118348325999989
5863,4165,4166,121,213,5,-1000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,3000.000000000000000,2500.000000000000000,4263.273019729999760
5864,4166,4167,53,151,3,-2000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,2000.000000000000000,1500.000000000000000,1824.977775070000007
5865,4167,4168,21,120,2,-2500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1500.000000000000000,1000.000000000000000,2737.466845599999942
5866,4168,4169,37,151,3,-2000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,2000.000000000000000,1500.000000000000000,912.494241045999956
5867,4169,4170,121,89,1,-3000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1000.000000000000000,500.000000000000000,1294.321148069999936
5868,4169,4170,121,120,2,-2500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1500.000000000000000,1000.000000000000000,3268.125435599999946
5869,4170,4171,24,120,2,-2500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1500.000000000000000,1000.000000000000000,912.500928329999965
5870,4171,4172,176,120,2,-2500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1500.000000000000000,1000.000000000000000,912.500993345999973
5871,4172,4173,42,213,5,-1000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,3000.000000000000000,2500.000000000000000,912.513345486000048
5872,4173,4174,58,213,5,-1000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,3000.000000000000000,2500.000000000000000,912.518600442999968
5873,4174,4175,152,213,5,-1000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,3000.000000000000000,2500.000000000000000,912.518666545999963
5874,4175,4176,121,120,2,-2500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,1500.000000000000000,1000.000000000000000,1076.335005630000069
5875,4175,4176,121,151,3,-2000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,2000.000000000000000,1500.000000000000000,3486.240565900000092
5876,4176,4177,36,213,5,-1000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,3000.000000000000000,2500.000000000000000,912.523855505000029
5877,4177,4178,37,213,5,-1000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,3000.000000000000000,2500.000000000000000,704.437122931999966
5878,4177,4178,37,244,6,-500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,3500.000000000000000,3000.000000000000000,208.087079261000014
5879,4178,4179,121,213,5,-1000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,3000.000000000000000,2500.000000000000000,7979.143030549999821
5880,4178,4179,121,244,6,-500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,3500.000000000000000,3000.000000000000000,1145.938076630000069
5881,4179,4180,24,182,4,-1500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,2500.000000000000000,2000.000000000000000,912.526167085999987
5882,4180,4181,42,151,3,-2000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,2000.000000000000000,1500.000000000000000,912.527925990999961
5883,4181,4182,24,213,5,-1000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,3000.000000000000000,2500.000000000000000,912.529110139999943
5884,4182,4183,152,213,5,-1000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,3000.000000000000000,2500.000000000000000,1825.057117529999914
5885,4183,4184,176,213,5,-1000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,3000.000000000000000,2500.000000000000000,2502.701751630000217
5886,4183,4184,176,244,6,-500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,3500.000000000000000,3000.000000000000000,234.875592952999995
5887,4184,4185,36,213,5,-1000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,3000.000000000000000,2500.000000000000000,47.244444656100001
5888,4184,4185,36,244,6,-500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,3500.000000000000000,3000.000000000000000,865.284781518000045
5889,4185,4186,24,151,3,-2000.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,2000.000000000000000,1500.000000000000000,576.428793627000005
5890,4185,4186,24,182,4,-1500.000000000000000,29,2014_60,60.000000000000000,20.233333333299999,46.084223000000001,-116.253293999999997,4000.000000000000000,29,2500.000000000000000,2000.000000000000000,336.104389034000008
